subscription_id,user_id,plan_id,subscription_date,expiry_date,amount,is_renewal,status
13205,110,1,2024-06-12,2024-07-12,9.99,True,active
13206,310,1,2024-10-07,2024-11-06,9.99,True,expired
13207,2000,3,2024-08-19,2025-08-14,199.99,False,expired
13208,944,3,2023-10-06,2024-09-30,199.99,False,canceled
13209,6651,2,2023-10-19,2023-11-18,19.99,False,canceled
13210,4733,1,2023-11-15,2023-12-15,9.99,False,active
13211,3231,2,2024-12-12,2025-01-11,19.99,True,active
13212,9394,1,2024-01-25,2024-02-24,9.99,True,canceled
13213,1506,3,2025-01-29,2026-01-24,199.99,True,expired
13214,4890,3,2024-06-18,2025-06-13,199.99,True,expired
13215,6681,1,2024-07-31,2024-08-30,9.99,False,canceled
13216,2569,1,2024-01-17,2024-02-16,9.99,False,active
13217,9020,2,2023-08-26,2023-09-25,19.99,True,active
13218,2752,1,2024-05-19,2024-06-18,9.99,False,canceled
13219,3779,2,2023-10-13,2023-11-12,19.99,True,expired
13220,7966,2,2024-02-05,2024-03-06,19.99,True,expired
13221,5743,1,2023-07-21,2023-08-20,9.99,True,expired
13222,1565,2,2024-05-22,2024-06-21,19.99,False,canceled
13223,5032,1,2024-12-14,2025-01-13,9.99,True,expired
13224,9941,3,2024-10-05,2025-09-30,199.99,False,canceled
13225,7336,2,2024-11-29,2024-12-29,19.99,False,active
13226,8671,1,2024-05-24,2024-06-23,9.99,False,active
13227,7137,2,2024-10-22,2024-11-21,19.99,False,active
13228,3094,3,2024-10-05,2025-09-30,199.99,True,canceled
13229,4492,2,2025-05-20,2025-06-19,19.99,True,active
13230,9357,2,2023-09-13,2023-10-13,19.99,True,expired
13231,44,1,2024-07-16,2024-08-15,9.99,True,active
13232,2023,1,2025-05-17,2025-06-16,9.99,True,expired
13233,7420,3,2024-02-07,2025-02-01,199.99,True,expired
13234,3764,1,2025-02-06,2025-03-08,9.99,True,expired
13235,8218,3,2025-03-31,2026-03-26,199.99,False,active
13236,2966,3,2024-05-09,2025-05-04,199.99,False,active
13237,949,3,2024-04-09,2025-04-04,199.99,False,active
13238,1002,2,2024-09-12,2024-10-12,19.99,True,active
13239,8590,2,2024-12-29,2025-01-28,19.99,True,active
13240,6322,3,2023-11-19,2024-11-13,199.99,False,canceled
13241,7570,2,2024-08-24,2024-09-23,19.99,True,active
13242,3969,3,2023-07-20,2024-07-14,199.99,False,active
13243,7936,2,2025-06-04,2025-07-04,19.99,True,canceled
13244,4842,1,2023-10-17,2023-11-16,9.99,True,canceled
13245,8953,2,2025-04-22,2025-05-22,19.99,False,active
13246,2774,3,2025-04-29,2026-04-24,199.99,True,expired
13247,4374,3,2023-08-11,2024-08-05,199.99,True,canceled
13248,9864,1,2025-06-26,2025-07-26,9.99,False,expired
13249,4830,1,2024-11-04,2024-12-04,9.99,True,expired
13250,869,3,2024-04-07,2025-04-02,199.99,False,expired
13251,1456,3,2024-11-26,2025-11-21,199.99,True,expired
13252,878,3,2025-04-05,2026-03-31,199.99,True,canceled
13253,4906,2,2025-01-13,2025-02-12,19.99,False,expired
13254,2146,3,2024-03-12,2025-03-07,199.99,False,canceled
13255,3260,2,2023-11-07,2023-12-07,19.99,True,active
13256,4119,1,2024-11-15,2024-12-15,9.99,True,active
13257,3285,1,2025-01-09,2025-02-08,9.99,False,active
13258,9200,2,2023-10-02,2023-11-01,19.99,False,active
13259,1126,2,2023-08-15,2023-09-14,19.99,True,canceled
13260,7725,3,2025-06-11,2026-06-06,199.99,True,active
13261,9042,3,2025-06-24,2026-06-19,199.99,True,expired
13262,1164,3,2024-07-14,2025-07-09,199.99,True,expired
13263,7003,3,2025-02-24,2026-02-19,199.99,False,expired
13264,339,1,2025-02-11,2025-03-13,9.99,False,expired
13265,5364,2,2025-03-08,2025-04-07,19.99,True,canceled
13266,8646,3,2024-10-06,2025-10-01,199.99,False,active
13267,9665,3,2023-12-24,2024-12-18,199.99,True,active
13268,9844,1,2023-09-16,2023-10-16,9.99,True,active
13269,1365,3,2025-04-22,2026-04-17,199.99,False,canceled
13270,4450,1,2024-12-08,2025-01-07,9.99,False,canceled
13271,4251,2,2024-02-19,2024-03-20,19.99,False,active
13272,3614,3,2024-07-19,2025-07-14,199.99,True,expired
13273,8144,1,2024-04-05,2024-05-05,9.99,False,canceled
13274,7923,2,2024-09-07,2024-10-07,19.99,True,canceled
13275,2992,1,2024-12-28,2025-01-27,9.99,True,expired
13276,6063,1,2025-04-02,2025-05-02,9.99,True,canceled
13277,4071,2,2023-07-22,2023-08-21,19.99,True,active
13278,405,3,2024-05-30,2025-05-25,199.99,False,canceled
13279,6575,1,2023-08-12,2023-09-11,9.99,True,expired
13280,7571,1,2024-11-19,2024-12-19,9.99,False,canceled
13281,9886,1,2024-08-28,2024-09-27,9.99,True,expired
13282,5989,3,2024-03-04,2025-02-27,199.99,False,active
13283,1660,3,2025-03-29,2026-03-24,199.99,False,active
13284,6054,1,2023-10-16,2023-11-15,9.99,False,canceled
13285,3502,3,2025-02-16,2026-02-11,199.99,False,expired
13286,8805,2,2024-05-31,2024-06-30,19.99,False,active
13287,2192,2,2023-07-09,2023-08-08,19.99,True,expired
13288,4786,3,2024-04-27,2025-04-22,199.99,True,expired
13289,3292,2,2024-05-22,2024-06-21,19.99,True,canceled
13290,9583,1,2024-02-10,2024-03-11,9.99,False,active
13291,5032,2,2024-07-03,2024-08-02,19.99,False,expired
13292,3446,1,2024-07-10,2024-08-09,9.99,False,active
13293,299,2,2025-06-18,2025-07-18,19.99,False,canceled
13294,8681,3,2023-07-11,2024-07-05,199.99,False,active
13295,1150,3,2024-10-02,2025-09-27,199.99,True,expired
13296,7430,2,2024-04-19,2024-05-19,19.99,True,expired
13297,6382,2,2024-11-18,2024-12-18,19.99,False,expired
13298,7111,2,2025-06-25,2025-07-25,19.99,True,canceled
13299,3190,2,2025-02-10,2025-03-12,19.99,False,expired
13300,7525,1,2024-05-12,2024-06-11,9.99,True,canceled
13301,1713,2,2025-05-30,2025-06-29,19.99,True,canceled
13302,5762,2,2024-01-17,2024-02-16,19.99,True,active
13303,7003,2,2025-03-30,2025-04-29,19.99,False,active
13304,2188,1,2025-05-04,2025-06-03,9.99,True,canceled
13305,6753,3,2025-04-05,2026-03-31,199.99,False,active
13306,756,1,2025-06-27,2025-07-27,9.99,True,canceled
13307,6465,2,2025-05-10,2025-06-09,19.99,False,expired
13308,7055,2,2024-05-17,2024-06-16,19.99,False,canceled
13309,8556,1,2024-08-05,2024-09-04,9.99,True,canceled
13310,3737,2,2024-09-03,2024-10-03,19.99,False,canceled
13311,7240,3,2025-06-14,2026-06-09,199.99,False,expired
13312,2759,1,2024-02-19,2024-03-20,9.99,False,expired
13313,9321,2,2025-04-18,2025-05-18,19.99,False,expired
13314,4060,2,2025-04-16,2025-05-16,19.99,False,active
13315,2979,1,2024-12-12,2025-01-11,9.99,False,canceled
13316,8088,2,2024-03-24,2024-04-23,19.99,False,canceled
13317,4139,1,2023-10-29,2023-11-28,9.99,False,expired
13318,5712,1,2023-10-16,2023-11-15,9.99,False,expired
13319,9803,1,2024-06-26,2024-07-26,9.99,False,active
13320,9893,3,2024-08-09,2025-08-04,199.99,True,active
13321,5685,3,2024-10-25,2025-10-20,199.99,False,canceled
13322,5626,1,2024-07-05,2024-08-04,9.99,True,canceled
13323,9096,1,2025-04-22,2025-05-22,9.99,True,canceled
13324,2356,2,2024-11-06,2024-12-06,19.99,True,expired
13325,4363,2,2024-12-13,2025-01-12,19.99,False,canceled
13326,9972,1,2025-03-19,2025-04-18,9.99,True,expired
13327,3879,3,2024-04-05,2025-03-31,199.99,False,expired
13328,882,1,2025-02-12,2025-03-14,9.99,False,expired
13329,6331,3,2024-11-07,2025-11-02,199.99,True,expired
13330,6313,1,2024-07-09,2024-08-08,9.99,True,canceled
13331,1471,1,2023-10-26,2023-11-25,9.99,False,expired
13332,558,1,2025-02-16,2025-03-18,9.99,False,expired
13333,5135,1,2024-06-23,2024-07-23,9.99,False,active
13334,2894,1,2025-01-25,2025-02-24,9.99,True,active
13335,9533,1,2024-09-09,2024-10-09,9.99,False,canceled
13336,7971,1,2024-04-25,2024-05-25,9.99,False,expired
13337,5232,1,2024-08-13,2024-09-12,9.99,True,canceled
13338,5081,2,2024-06-04,2024-07-04,19.99,False,active
13339,1894,2,2024-06-20,2024-07-20,19.99,False,expired
13340,4638,3,2025-04-05,2026-03-31,199.99,False,active
13341,8311,2,2024-04-25,2024-05-25,19.99,True,active
13342,8510,1,2025-01-12,2025-02-11,9.99,True,active
13343,5841,1,2023-08-25,2023-09-24,9.99,True,active
13344,4334,1,2023-10-01,2023-10-31,9.99,False,canceled
13345,6757,2,2025-05-05,2025-06-04,19.99,False,expired
13346,1662,3,2023-08-09,2024-08-03,199.99,False,canceled
13347,4746,2,2025-04-09,2025-05-09,19.99,True,active
13348,8469,1,2024-11-06,2024-12-06,9.99,False,active
13349,3344,1,2024-08-28,2024-09-27,9.99,True,canceled
13350,4942,2,2023-10-21,2023-11-20,19.99,False,active
13351,3164,1,2024-10-28,2024-11-27,9.99,True,canceled
13352,7268,2,2023-12-12,2024-01-11,19.99,True,expired
13353,6021,1,2025-04-17,2025-05-17,9.99,True,expired
13354,6709,2,2025-01-15,2025-02-14,19.99,True,canceled
13355,5060,1,2023-10-18,2023-11-17,9.99,True,canceled
13356,6052,2,2023-07-24,2023-08-23,19.99,True,active
13357,7497,1,2024-12-22,2025-01-21,9.99,True,expired
13358,9984,3,2023-11-02,2024-10-27,199.99,True,canceled
13359,2687,2,2024-05-25,2024-06-24,19.99,True,active
13360,16,3,2025-02-11,2026-02-06,199.99,False,canceled
13361,5581,2,2023-07-06,2023-08-05,19.99,False,canceled
13362,923,1,2025-05-21,2025-06-20,9.99,False,canceled
13363,5797,3,2023-08-25,2024-08-19,199.99,False,active
13364,1625,1,2025-01-10,2025-02-09,9.99,True,expired
13365,7518,1,2024-06-22,2024-07-22,9.99,True,canceled
13366,1635,1,2024-12-30,2025-01-29,9.99,False,active
13367,8829,2,2023-08-02,2023-09-01,19.99,True,active
13368,1492,1,2024-08-18,2024-09-17,9.99,True,active
13369,1693,2,2024-06-25,2024-07-25,19.99,True,canceled
13370,2262,2,2023-12-28,2024-01-27,19.99,True,active
13371,5355,2,2024-12-14,2025-01-13,19.99,True,expired
13372,8730,2,2024-05-06,2024-06-05,19.99,True,expired
13373,4727,1,2024-06-19,2024-07-19,9.99,False,active
13374,8921,2,2023-08-21,2023-09-20,19.99,True,expired
13375,4286,2,2024-05-13,2024-06-12,19.99,False,canceled
13376,6375,3,2023-12-03,2024-11-27,199.99,True,expired
13377,5894,2,2025-02-19,2025-03-21,19.99,True,active
13378,2753,3,2025-06-25,2026-06-20,199.99,True,expired
13379,3241,3,2025-06-27,2026-06-22,199.99,False,canceled
13380,6805,3,2023-12-27,2024-12-21,199.99,False,active
13381,8665,3,2024-10-01,2025-09-26,199.99,True,active
13382,5362,2,2024-12-11,2025-01-10,19.99,True,expired
13383,4381,1,2023-11-06,2023-12-06,9.99,False,active
13384,7633,3,2024-02-08,2025-02-02,199.99,False,active
13385,1625,3,2025-05-31,2026-05-26,199.99,True,canceled
13386,8493,2,2023-09-03,2023-10-03,19.99,False,canceled
13387,8398,2,2023-12-19,2024-01-18,19.99,False,expired
13388,7444,3,2024-08-04,2025-07-30,199.99,True,canceled
13389,9775,3,2024-09-26,2025-09-21,199.99,False,canceled
13390,8757,3,2024-05-21,2025-05-16,199.99,True,expired
13391,8484,2,2024-02-21,2024-03-22,19.99,False,canceled
13392,5716,1,2023-07-03,2023-08-02,9.99,True,canceled
13393,3577,3,2025-04-13,2026-04-08,199.99,False,expired
13394,7799,3,2023-07-13,2024-07-07,199.99,False,expired
13395,4407,3,2025-05-08,2026-05-03,199.99,True,active
13396,843,2,2023-11-20,2023-12-20,19.99,True,expired
13397,1521,3,2025-02-25,2026-02-20,199.99,False,active
13398,6147,2,2025-01-09,2025-02-08,19.99,True,expired
13399,79,1,2025-04-01,2025-05-01,9.99,True,active
13400,5992,3,2023-07-30,2024-07-24,199.99,True,canceled
13401,9473,2,2023-09-16,2023-10-16,19.99,False,expired
13402,8573,1,2024-05-11,2024-06-10,9.99,True,canceled
13403,2197,2,2025-03-04,2025-04-03,19.99,True,expired
13404,7333,1,2024-06-25,2024-07-25,9.99,True,canceled
13405,6496,1,2023-09-22,2023-10-22,9.99,False,expired
13406,7470,1,2023-08-27,2023-09-26,9.99,False,active
13407,6000,1,2025-06-01,2025-07-01,9.99,True,expired
13408,7724,3,2024-07-31,2025-07-26,199.99,True,canceled
13409,1613,1,2024-08-16,2024-09-15,9.99,True,expired
13410,5340,2,2024-08-12,2024-09-11,19.99,True,canceled
13411,9388,3,2024-12-02,2025-11-27,199.99,True,expired
13412,2961,1,2025-04-04,2025-05-04,9.99,True,expired
13413,3180,2,2023-08-10,2023-09-09,19.99,False,expired
13414,3936,2,2023-10-27,2023-11-26,19.99,False,expired
13415,4188,3,2025-03-02,2026-02-25,199.99,True,active
13416,9221,3,2024-02-04,2025-01-29,199.99,False,active
13417,1955,1,2024-07-06,2024-08-05,9.99,True,active
13418,371,3,2023-08-19,2024-08-13,199.99,True,canceled
13419,2772,1,2024-04-03,2024-05-03,9.99,True,canceled
13420,3967,1,2024-02-11,2024-03-12,9.99,False,canceled
13421,1566,3,2023-11-22,2024-11-16,199.99,True,expired
13422,9318,1,2024-01-14,2024-02-13,9.99,False,active
13423,3669,2,2024-03-28,2024-04-27,19.99,True,expired
13424,5497,3,2024-10-16,2025-10-11,199.99,False,active
13425,5247,2,2024-05-16,2024-06-15,19.99,False,expired
13426,3035,1,2025-07-01,2025-07-31,9.99,True,canceled
13427,7035,1,2024-12-14,2025-01-13,9.99,False,active
13428,9527,3,2024-08-22,2025-08-17,199.99,False,canceled
13429,3654,3,2024-02-09,2025-02-03,199.99,True,canceled
13430,4543,1,2024-07-28,2024-08-27,9.99,False,canceled
13431,3337,1,2024-08-23,2024-09-22,9.99,True,active
13432,2427,3,2023-10-06,2024-09-30,199.99,True,active
13433,3035,1,2024-03-01,2024-03-31,9.99,False,active
13434,6719,1,2024-07-07,2024-08-06,9.99,True,active
13435,4683,1,2025-03-12,2025-04-11,9.99,False,expired
13436,4019,3,2024-12-02,2025-11-27,199.99,True,canceled
13437,1845,1,2025-05-02,2025-06-01,9.99,True,expired
13438,3565,1,2024-06-24,2024-07-24,9.99,True,expired
13439,9684,2,2024-03-28,2024-04-27,19.99,False,expired
13440,4583,3,2024-02-09,2025-02-03,199.99,False,canceled
13441,1331,3,2025-02-28,2026-02-23,199.99,False,active
13442,3952,3,2024-09-16,2025-09-11,199.99,False,expired
13443,9420,2,2025-03-15,2025-04-14,19.99,True,canceled
13444,345,2,2024-06-06,2024-07-06,19.99,False,expired
13445,1242,1,2025-04-09,2025-05-09,9.99,True,active
13446,3607,2,2023-08-10,2023-09-09,19.99,True,expired
13447,265,1,2025-06-06,2025-07-06,9.99,True,active
13448,5064,2,2023-10-21,2023-11-20,19.99,False,canceled
13449,3727,3,2024-10-22,2025-10-17,199.99,True,expired
13450,1370,2,2024-06-05,2024-07-05,19.99,True,active
13451,9472,2,2024-09-22,2024-10-22,19.99,True,active
13452,2189,3,2024-06-20,2025-06-15,199.99,False,canceled
13453,642,3,2024-09-25,2025-09-20,199.99,True,active
13454,2858,3,2024-04-07,2025-04-02,199.99,True,expired
13455,5052,3,2023-12-29,2024-12-23,199.99,True,expired
13456,6349,2,2023-09-28,2023-10-28,19.99,False,expired
13457,1022,1,2025-05-12,2025-06-11,9.99,True,active
13458,6349,2,2024-11-17,2024-12-17,19.99,True,expired
13459,3325,2,2024-09-14,2024-10-14,19.99,False,expired
13460,647,2,2024-02-21,2024-03-22,19.99,True,canceled
13461,5682,2,2025-03-27,2025-04-26,19.99,True,active
13462,1839,3,2023-07-25,2024-07-19,199.99,False,canceled
13463,7733,1,2024-08-09,2024-09-08,9.99,False,canceled
13464,2947,1,2025-04-27,2025-05-27,9.99,False,active
13465,7113,3,2024-05-02,2025-04-27,199.99,False,canceled
13466,2444,2,2023-08-10,2023-09-09,19.99,False,expired
13467,3252,3,2025-02-11,2026-02-06,199.99,False,canceled
13468,9002,3,2023-09-21,2024-09-15,199.99,False,expired
13469,907,2,2023-08-08,2023-09-07,19.99,True,expired
13470,4908,3,2025-02-08,2026-02-03,199.99,True,active
13471,8805,1,2025-06-30,2025-07-30,9.99,True,active
13472,6512,3,2024-04-17,2025-04-12,199.99,True,active
13473,8166,3,2023-12-08,2024-12-02,199.99,False,active
13474,4939,1,2023-10-30,2023-11-29,9.99,True,canceled
13475,6731,2,2023-10-22,2023-11-21,19.99,True,canceled
13476,3674,2,2025-06-09,2025-07-09,19.99,True,canceled
13477,7381,2,2024-05-10,2024-06-09,19.99,False,canceled
13478,2892,3,2025-04-09,2026-04-04,199.99,True,canceled
13479,3979,3,2024-02-28,2025-02-22,199.99,True,active
13480,6509,1,2025-02-09,2025-03-11,9.99,True,active
13481,4404,3,2024-12-02,2025-11-27,199.99,False,expired
13482,332,3,2024-01-08,2025-01-02,199.99,False,active
13483,36,1,2024-03-09,2024-04-08,9.99,True,expired
13484,5597,1,2023-10-29,2023-11-28,9.99,True,expired
13485,9137,3,2024-10-07,2025-10-02,199.99,False,active
13486,6477,2,2024-10-16,2024-11-15,19.99,False,active
13487,7368,1,2023-10-08,2023-11-07,9.99,False,canceled
13488,5751,1,2024-01-17,2024-02-16,9.99,True,canceled
13489,9398,1,2025-03-26,2025-04-25,9.99,False,canceled
13490,1283,2,2024-03-11,2024-04-10,19.99,False,expired
13491,2581,1,2023-11-28,2023-12-28,9.99,False,canceled
13492,3033,2,2024-09-28,2024-10-28,19.99,False,canceled
13493,2444,3,2024-10-03,2025-09-28,199.99,False,expired
13494,9638,1,2024-05-25,2024-06-24,9.99,False,expired
13495,8057,2,2024-10-18,2024-11-17,19.99,False,canceled
13496,1469,3,2024-11-17,2025-11-12,199.99,False,canceled
13497,6134,2,2023-10-08,2023-11-07,19.99,True,expired
13498,1805,2,2023-07-27,2023-08-26,19.99,True,active
13499,3027,3,2024-01-25,2025-01-19,199.99,False,expired
13500,8763,3,2025-06-13,2026-06-08,199.99,False,expired
13501,4964,1,2023-10-19,2023-11-18,9.99,False,active
13502,7055,1,2025-04-18,2025-05-18,9.99,False,active
13503,8505,3,2023-11-02,2024-10-27,199.99,True,expired
13504,171,3,2025-06-07,2026-06-02,199.99,True,active
13505,1596,2,2024-09-21,2024-10-21,19.99,True,expired
13506,625,3,2025-02-28,2026-02-23,199.99,True,canceled
13507,2442,1,2023-11-11,2023-12-11,9.99,True,expired
13508,2077,3,2024-11-09,2025-11-04,199.99,True,canceled
13509,2650,3,2024-12-18,2025-12-13,199.99,False,expired
13510,8968,1,2024-11-07,2024-12-07,9.99,False,expired
13511,2839,2,2024-04-06,2024-05-06,19.99,True,canceled
13512,6180,2,2024-04-28,2024-05-28,19.99,True,expired
13513,9596,2,2024-11-01,2024-12-01,19.99,False,expired
13514,606,2,2023-07-09,2023-08-08,19.99,True,canceled
13515,1104,1,2024-05-03,2024-06-02,9.99,True,expired
13516,2480,1,2023-09-29,2023-10-29,9.99,False,expired
13517,8748,3,2025-05-08,2026-05-03,199.99,True,canceled
13518,3012,2,2024-04-21,2024-05-21,19.99,False,canceled
13519,8324,2,2024-03-05,2024-04-04,19.99,False,active
13520,2625,1,2025-05-16,2025-06-15,9.99,True,expired
13521,4708,2,2024-04-19,2024-05-19,19.99,False,canceled
13522,1121,1,2023-09-10,2023-10-10,9.99,False,expired
13523,5193,2,2024-03-12,2024-04-11,19.99,False,expired
13524,7510,1,2025-05-01,2025-05-31,9.99,True,canceled
13525,172,2,2023-12-23,2024-01-22,19.99,False,expired
13526,5070,3,2024-03-25,2025-03-20,199.99,True,canceled
13527,3153,2,2024-08-09,2024-09-08,19.99,True,canceled
13528,5488,1,2025-02-07,2025-03-09,9.99,True,active
13529,3756,1,2024-08-03,2024-09-02,9.99,True,expired
13530,8629,1,2023-08-12,2023-09-11,9.99,False,canceled
13531,651,2,2025-06-02,2025-07-02,19.99,True,canceled
13532,6442,1,2024-11-06,2024-12-06,9.99,True,active
13533,7973,1,2023-08-09,2023-09-08,9.99,False,active
13534,7641,2,2024-04-20,2024-05-20,19.99,False,active
13535,6897,2,2023-07-24,2023-08-23,19.99,True,expired
13536,6961,2,2024-05-07,2024-06-06,19.99,True,active
13537,5514,3,2024-11-13,2025-11-08,199.99,False,canceled
13538,5687,1,2025-01-09,2025-02-08,9.99,True,expired
13539,2808,2,2024-06-17,2024-07-17,19.99,True,expired
13540,4286,1,2025-02-04,2025-03-06,9.99,True,active
13541,6927,2,2024-10-12,2024-11-11,19.99,False,expired
13542,7794,1,2023-11-17,2023-12-17,9.99,False,expired
13543,4037,1,2024-05-16,2024-06-15,9.99,False,expired
13544,5270,2,2023-08-01,2023-08-31,19.99,False,expired
13545,9035,2,2025-02-02,2025-03-04,19.99,True,active
13546,3378,2,2024-12-20,2025-01-19,19.99,False,expired
13547,9480,1,2025-03-20,2025-04-19,9.99,True,canceled
13548,6016,3,2024-07-31,2025-07-26,199.99,True,active
13549,8984,3,2025-05-03,2026-04-28,199.99,True,expired
13550,8007,1,2025-04-24,2025-05-24,9.99,False,expired
13551,4142,2,2024-05-08,2024-06-07,19.99,False,canceled
13552,7085,3,2023-12-29,2024-12-23,199.99,True,expired
13553,2977,2,2024-09-20,2024-10-20,19.99,False,canceled
13554,8506,1,2025-04-17,2025-05-17,9.99,False,active
13555,5404,2,2024-06-28,2024-07-28,19.99,False,canceled
13556,1193,1,2023-10-11,2023-11-10,9.99,True,canceled
13557,4564,2,2025-05-24,2025-06-23,19.99,True,canceled
13558,8171,3,2023-12-28,2024-12-22,199.99,False,active
13559,1703,1,2024-09-02,2024-10-02,9.99,False,active
13560,7100,1,2025-05-27,2025-06-26,9.99,False,expired
13561,9669,2,2023-07-12,2023-08-11,19.99,False,canceled
13562,3002,2,2024-11-10,2024-12-10,19.99,True,canceled
13563,5810,2,2024-12-14,2025-01-13,19.99,False,canceled
13564,9823,3,2024-07-02,2025-06-27,199.99,False,canceled
13565,1104,1,2024-07-22,2024-08-21,9.99,False,expired
13566,9702,1,2023-11-03,2023-12-03,9.99,True,expired
13567,3646,2,2025-04-03,2025-05-03,19.99,True,expired
13568,9275,2,2024-08-27,2024-09-26,19.99,True,active
13569,5111,2,2025-02-14,2025-03-16,19.99,False,active
13570,5972,3,2023-11-24,2024-11-18,199.99,False,canceled
13571,1233,3,2023-07-07,2024-07-01,199.99,False,expired
13572,4477,2,2024-10-27,2024-11-26,19.99,False,expired
13573,6433,1,2024-09-23,2024-10-23,9.99,False,active
13574,7444,2,2023-09-21,2023-10-21,19.99,False,active
13575,8328,2,2024-02-29,2024-03-30,19.99,True,active
13576,6234,2,2024-05-04,2024-06-03,19.99,True,canceled
13577,4047,2,2023-08-02,2023-09-01,19.99,True,expired
13578,3622,1,2024-01-16,2024-02-15,9.99,True,canceled
13579,6647,3,2024-06-18,2025-06-13,199.99,False,active
13580,967,2,2023-09-15,2023-10-15,19.99,False,active
13581,1954,3,2023-11-25,2024-11-19,199.99,False,canceled
13582,5527,3,2024-06-11,2025-06-06,199.99,True,active
13583,7136,1,2024-10-31,2024-11-30,9.99,False,expired
13584,1253,2,2023-07-17,2023-08-16,19.99,False,expired
13585,9256,1,2023-12-01,2023-12-31,9.99,False,canceled
13586,2670,1,2024-07-08,2024-08-07,9.99,False,expired
13587,9726,1,2025-04-03,2025-05-03,9.99,True,canceled
13588,5146,2,2024-06-21,2024-07-21,19.99,False,active
13589,912,3,2023-08-14,2024-08-08,199.99,False,expired
13590,8671,2,2023-11-16,2023-12-16,19.99,True,expired
13591,75,3,2023-08-10,2024-08-04,199.99,True,expired
13592,6838,3,2024-12-15,2025-12-10,199.99,True,active
13593,5658,3,2025-05-19,2026-05-14,199.99,False,expired
13594,4036,1,2025-05-20,2025-06-19,9.99,False,canceled
13595,786,3,2024-03-25,2025-03-20,199.99,False,canceled
13596,2403,3,2024-10-22,2025-10-17,199.99,True,canceled
13597,1396,3,2023-09-20,2024-09-14,199.99,True,expired
13598,9139,3,2024-08-03,2025-07-29,199.99,True,canceled
13599,4010,1,2025-05-22,2025-06-21,9.99,True,expired
13600,9311,2,2024-08-29,2024-09-28,19.99,False,active
13601,6126,2,2025-04-26,2025-05-26,19.99,True,canceled
13602,8076,3,2023-08-13,2024-08-07,199.99,False,expired
13603,8683,3,2024-02-25,2025-02-19,199.99,True,canceled
13604,8319,1,2023-11-16,2023-12-16,9.99,True,canceled
13605,3538,1,2024-09-17,2024-10-17,9.99,True,active
13606,7565,2,2024-01-11,2024-02-10,19.99,True,active
13607,7460,2,2023-12-14,2024-01-13,19.99,False,expired
13608,2758,3,2024-03-18,2025-03-13,199.99,False,expired
13609,9904,3,2024-10-30,2025-10-25,199.99,False,active
13610,7835,3,2025-04-06,2026-04-01,199.99,False,active
13611,4424,1,2023-11-27,2023-12-27,9.99,False,canceled
13612,8211,1,2023-11-23,2023-12-23,9.99,False,active
13613,6264,2,2024-09-20,2024-10-20,19.99,True,expired
13614,5432,3,2024-11-15,2025-11-10,199.99,True,expired
13615,9367,3,2023-12-04,2024-11-28,199.99,False,active
13616,1762,2,2024-10-16,2024-11-15,19.99,False,canceled
13617,778,2,2023-09-02,2023-10-02,19.99,False,expired
13618,9097,2,2023-11-06,2023-12-06,19.99,False,active
13619,4431,1,2024-02-09,2024-03-10,9.99,False,expired
13620,3544,1,2025-02-03,2025-03-05,9.99,False,canceled
13621,6162,3,2023-10-14,2024-10-08,199.99,True,active
13622,2271,3,2024-07-13,2025-07-08,199.99,True,expired
13623,7861,1,2024-10-10,2024-11-09,9.99,True,expired
13624,3061,1,2023-11-28,2023-12-28,9.99,True,expired
13625,4390,1,2024-11-20,2024-12-20,9.99,True,active
13626,4209,3,2023-12-09,2024-12-03,199.99,False,canceled
13627,5877,3,2024-10-04,2025-09-29,199.99,True,active
13628,6292,2,2023-12-24,2024-01-23,19.99,True,canceled
13629,8424,3,2023-10-13,2024-10-07,199.99,False,canceled
13630,4488,3,2024-06-26,2025-06-21,199.99,True,expired
13631,8914,2,2024-05-06,2024-06-05,19.99,False,expired
13632,8601,1,2024-08-29,2024-09-28,9.99,True,expired
13633,2307,1,2025-04-14,2025-05-14,9.99,True,expired
13634,1624,3,2025-02-23,2026-02-18,199.99,False,expired
13635,8187,3,2024-11-06,2025-11-01,199.99,False,expired
13636,4607,2,2024-06-20,2024-07-20,19.99,False,expired
13637,8537,3,2024-10-23,2025-10-18,199.99,True,active
13638,5835,2,2024-02-05,2024-03-06,19.99,False,active
13639,8495,3,2025-04-21,2026-04-16,199.99,True,expired
13640,2711,1,2025-03-29,2025-04-28,9.99,False,active
13641,6539,3,2023-07-11,2024-07-05,199.99,False,canceled
13642,7472,2,2024-10-07,2024-11-06,19.99,True,active
13643,8725,2,2024-07-12,2024-08-11,19.99,True,expired
13644,8286,2,2023-09-29,2023-10-29,19.99,True,canceled
13645,7173,1,2023-07-25,2023-08-24,9.99,True,active
13646,7086,3,2024-12-26,2025-12-21,199.99,True,expired
13647,876,3,2025-04-27,2026-04-22,199.99,False,canceled
13648,3792,2,2024-12-11,2025-01-10,19.99,True,active
13649,313,1,2023-07-12,2023-08-11,9.99,False,canceled
13650,6155,1,2024-12-16,2025-01-15,9.99,True,active
13651,4194,3,2024-08-14,2025-08-09,199.99,True,expired
13652,2880,3,2024-05-04,2025-04-29,199.99,True,expired
13653,6795,3,2024-04-06,2025-04-01,199.99,False,active
13654,1703,3,2024-07-22,2025-07-17,199.99,False,expired
13655,1978,3,2024-03-07,2025-03-02,199.99,False,expired
