payment_id,user_id,subscription_id,payment_date,amount,payment_method,status
11594,7250,14277,2023-08-17,9.99,paypal,refunded
11595,3442,13102,2024-06-14,19.99,credit_card,failed
11596,3071,4284,2024-01-16,199.99,paypal,failed
11597,7666,6466,2023-08-11,199.99,paypal,success
11598,3950,3690,2024-07-18,199.99,credit_card,failed
11599,2860,448,2025-06-24,9.99,credit_card,failed
11600,4069,10618,2025-06-06,9.99,credit_card,refunded
11601,1772,1788,2025-06-24,199.99,credit_card,success
11602,3038,6088,2025-05-10,9.99,credit_card,success
11603,2044,11332,2024-09-19,9.99,paypal,success
11604,8094,14620,2025-05-18,199.99,paypal,success
11605,1622,7713,2024-06-15,19.99,paypal,failed
11606,8914,13101,2024-09-01,9.99,credit_card,success
11607,9634,5063,2024-09-18,9.99,credit_card,success
11608,6597,11653,2024-12-13,199.99,paypal,failed
11609,1292,5571,2024-03-12,199.99,paypal,failed
11610,3807,10106,2024-12-21,199.99,paypal,success
11611,4558,4820,2025-02-12,19.99,credit_card,refunded
11612,6356,1450,2023-11-13,9.99,credit_card,refunded
11613,9191,10985,2025-04-17,19.99,paypal,failed
11614,461,4539,2025-05-25,9.99,credit_card,refunded
11615,9401,10603,2025-01-05,199.99,paypal,refunded
11616,2607,206,2025-04-03,199.99,credit_card,failed
11617,6615,8978,2024-01-31,19.99,credit_card,success
11618,8321,1452,2025-05-12,199.99,credit_card,success
11619,740,9937,2024-02-20,9.99,credit_card,failed
11620,8701,3672,2024-03-26,19.99,credit_card,success
11621,6120,4010,2024-03-11,9.99,credit_card,failed
11622,1674,2031,2025-06-24,199.99,credit_card,success
11623,8052,8004,2023-11-03,199.99,credit_card,success
11624,1304,11414,2024-09-24,199.99,credit_card,success
11625,5011,2798,2025-05-02,199.99,paypal,refunded
11626,8221,3473,2023-07-13,19.99,credit_card,failed
11627,3736,9936,2023-07-25,19.99,credit_card,success
11628,464,356,2025-04-24,19.99,credit_card,failed
11629,8695,10884,2024-02-06,199.99,paypal,refunded
11630,1520,11276,2024-06-29,19.99,credit_card,success
11631,601,394,2025-04-11,9.99,paypal,success
11632,4618,6319,2025-03-08,9.99,paypal,refunded
11633,3514,11383,2023-12-12,19.99,credit_card,failed
11634,7654,7842,2024-06-23,19.99,credit_card,failed
11635,5559,9449,2023-09-11,199.99,paypal,failed
11636,9312,2986,2024-11-20,19.99,credit_card,failed
11637,2982,1669,2024-07-07,199.99,credit_card,failed
11638,6374,391,2024-05-22,9.99,credit_card,refunded
11639,1827,2316,2023-08-15,19.99,paypal,refunded
11640,1650,10829,2024-10-17,9.99,paypal,refunded
11641,5311,13660,2023-12-29,199.99,credit_card,refunded
11642,2968,6172,2024-07-30,19.99,paypal,failed
11643,5505,10034,2024-02-17,19.99,credit_card,success
11644,5691,7395,2024-04-24,9.99,paypal,failed
11645,1206,13821,2025-01-21,199.99,credit_card,refunded
11646,8111,10628,2025-02-04,199.99,paypal,refunded
11647,8502,5330,2023-12-04,199.99,credit_card,refunded
11648,6449,4726,2025-02-17,199.99,credit_card,failed
11649,22,2306,2024-10-29,199.99,paypal,failed
11650,9225,13973,2023-08-23,199.99,paypal,failed
11651,1606,1320,2024-05-17,199.99,credit_card,failed
11652,9181,11103,2024-02-15,19.99,credit_card,refunded
11653,5108,1049,2023-09-20,19.99,credit_card,success
11654,7356,2569,2025-04-07,9.99,credit_card,refunded
11655,6407,1439,2023-10-05,9.99,credit_card,refunded
11656,5562,7690,2024-09-10,199.99,credit_card,success
11657,6102,7349,2024-01-05,19.99,credit_card,success
11658,6289,12392,2024-09-04,9.99,paypal,failed
11659,3081,10803,2024-12-04,9.99,paypal,failed
11660,8320,14356,2023-07-25,19.99,credit_card,refunded
11661,9118,14352,2024-11-21,19.99,credit_card,refunded
11662,7927,9208,2023-07-18,199.99,credit_card,failed
11663,1299,1657,2023-12-10,199.99,paypal,failed
11664,2792,4423,2025-05-03,19.99,credit_card,success
11665,3054,11761,2025-06-16,19.99,credit_card,refunded
11666,8245,7477,2025-06-29,19.99,paypal,success
11667,704,14084,2024-04-09,9.99,paypal,failed
11668,4674,8299,2023-07-16,19.99,credit_card,success
11669,2158,13965,2023-09-15,19.99,paypal,refunded
11670,6324,11122,2024-05-05,199.99,credit_card,refunded
11671,4918,10888,2024-06-02,199.99,paypal,success
11672,9808,4233,2025-01-31,199.99,credit_card,success
11673,4016,2885,2025-03-02,9.99,paypal,refunded
11674,5415,13792,2023-12-20,9.99,credit_card,success
11675,3343,2066,2024-10-20,199.99,credit_card,success
11676,5980,10054,2025-04-05,19.99,credit_card,refunded
11677,1925,8692,2025-05-30,19.99,paypal,failed
11678,7261,10754,2023-11-18,19.99,paypal,success
11679,4115,5362,2024-03-26,199.99,paypal,refunded
11680,6206,12198,2024-08-08,9.99,paypal,refunded
11681,4848,1727,2023-07-18,19.99,paypal,refunded
11682,5394,2706,2024-07-04,9.99,credit_card,refunded
11683,7954,987,2024-11-12,9.99,credit_card,failed
11684,8870,12221,2025-06-16,19.99,credit_card,failed
11685,7058,5834,2024-05-25,9.99,paypal,success
11686,1261,4621,2024-11-24,19.99,paypal,failed
11687,3775,12240,2023-07-26,9.99,paypal,failed
11688,7709,422,2024-10-15,9.99,paypal,success
11689,5755,6836,2024-11-17,9.99,paypal,success
11690,8248,11559,2023-08-31,19.99,paypal,refunded
11691,9909,7516,2023-10-01,199.99,paypal,refunded
11692,5286,6976,2024-07-10,9.99,paypal,success
11693,3341,4558,2023-07-31,19.99,paypal,refunded
11694,5633,2095,2024-07-29,9.99,credit_card,failed
11695,5460,12258,2023-09-03,199.99,credit_card,failed
11696,67,1431,2025-01-22,19.99,credit_card,failed
11697,6715,3463,2024-10-23,199.99,paypal,refunded
11698,2466,7045,2024-10-21,199.99,paypal,failed
11699,1371,6744,2024-03-09,19.99,paypal,success
11700,9554,13144,2024-08-27,9.99,credit_card,failed
11701,9103,2210,2025-05-08,19.99,paypal,failed
11702,2185,10151,2023-10-26,9.99,paypal,success
11703,7817,3934,2023-08-07,199.99,credit_card,failed
11704,2200,443,2024-03-07,19.99,credit_card,failed
11705,6717,13024,2024-09-23,19.99,credit_card,failed
11706,9143,12783,2024-10-01,9.99,paypal,success
11707,9323,6643,2025-05-24,9.99,paypal,success
11708,6166,6779,2023-07-14,199.99,credit_card,success
11709,9286,13995,2025-04-17,9.99,paypal,refunded
11710,6187,14245,2024-12-09,19.99,credit_card,success
11711,6976,3424,2023-09-06,19.99,paypal,failed
11712,3285,7324,2025-05-11,199.99,credit_card,failed
11713,9399,8519,2024-12-20,19.99,credit_card,success
11714,7266,1121,2024-05-21,199.99,paypal,refunded
11715,606,5403,2023-11-14,19.99,paypal,failed
11716,5804,2937,2024-10-28,199.99,paypal,failed
11717,1929,12267,2024-08-16,9.99,paypal,failed
11718,1575,11551,2025-03-19,19.99,credit_card,refunded
11719,6229,14141,2023-09-12,19.99,credit_card,refunded
11720,3090,3610,2025-06-12,19.99,paypal,success
11721,6232,6755,2023-09-27,19.99,paypal,success
11722,3130,8084,2023-12-11,9.99,credit_card,failed
11723,9912,12581,2024-01-17,9.99,paypal,refunded
11724,7654,7842,2024-06-23,19.99,credit_card,refunded
11725,1468,3185,2024-12-30,19.99,credit_card,refunded
11726,2369,10937,2023-07-30,9.99,paypal,failed
11727,2003,3284,2024-01-17,199.99,credit_card,failed
11728,772,8857,2024-08-15,199.99,paypal,refunded
11729,5311,13660,2023-12-29,199.99,paypal,refunded
11730,8920,3807,2024-03-27,19.99,credit_card,failed
11731,7355,4530,2024-01-28,9.99,credit_card,failed
11732,4313,6192,2024-11-12,199.99,credit_card,success
11733,8885,1172,2023-10-23,9.99,paypal,refunded
11734,4208,8910,2024-09-19,199.99,credit_card,success
11735,5088,2415,2023-12-11,199.99,credit_card,failed
11736,6921,10286,2025-05-10,9.99,credit_card,failed
11737,5889,8655,2024-05-13,19.99,paypal,failed
11738,2330,5848,2025-05-18,9.99,credit_card,refunded
11739,531,13201,2025-06-13,9.99,paypal,success
11740,58,6822,2025-03-17,19.99,paypal,refunded
11741,6595,3204,2023-07-13,19.99,paypal,refunded
11742,4379,2517,2023-11-29,19.99,paypal,failed
11743,419,4242,2024-01-11,199.99,credit_card,refunded
11744,5550,11135,2024-03-28,9.99,paypal,success
11745,329,7998,2024-08-03,9.99,credit_card,failed
11746,2120,2959,2025-01-19,19.99,paypal,success
11747,4631,12634,2024-04-19,9.99,credit_card,success
11748,8440,13202,2024-03-27,9.99,paypal,refunded
11749,2235,6292,2024-06-19,199.99,credit_card,success
11750,491,2343,2024-11-11,19.99,paypal,refunded
11751,6373,10689,2024-10-30,19.99,credit_card,refunded
11752,3588,12203,2024-07-18,9.99,credit_card,success
11753,2129,9640,2024-06-21,199.99,credit_card,success
11754,1739,11516,2024-03-17,199.99,paypal,success
11755,5213,8845,2023-10-24,19.99,credit_card,success
11756,1650,10829,2024-10-17,9.99,credit_card,success
11757,8756,12931,2024-05-26,199.99,paypal,refunded
11758,6168,6538,2023-07-14,19.99,credit_card,success
11759,1333,9901,2024-11-29,199.99,credit_card,success
11760,2428,10936,2025-05-20,199.99,credit_card,success
11761,3593,4076,2025-01-26,19.99,credit_card,refunded
11762,6439,1335,2024-10-16,199.99,credit_card,success
11763,4217,6969,2025-06-19,19.99,paypal,failed
11764,8448,2050,2025-05-13,19.99,credit_card,failed
11765,3012,6243,2024-01-07,199.99,paypal,failed
11766,9547,1697,2024-09-10,199.99,paypal,refunded
11767,2109,4215,2024-12-09,19.99,paypal,success
11768,5262,13053,2023-12-08,199.99,paypal,success
11769,3966,10187,2024-04-11,9.99,credit_card,refunded
11770,8586,10539,2023-11-01,9.99,paypal,success
11771,1332,6155,2025-02-07,199.99,paypal,success
11772,6243,630,2024-09-25,199.99,paypal,refunded
11773,8537,13637,2024-10-25,199.99,credit_card,failed
11774,2252,4923,2024-03-30,199.99,credit_card,success
11775,4804,7688,2024-06-06,19.99,paypal,success
11776,6805,13380,2023-12-29,199.99,paypal,failed
11777,2694,11789,2024-08-28,9.99,credit_card,failed
11778,4887,3260,2024-06-25,199.99,credit_card,success
11779,8451,1119,2023-07-20,9.99,credit_card,failed
11780,8289,3071,2024-04-09,19.99,credit_card,success
11781,9261,11415,2025-03-03,19.99,credit_card,refunded
11782,1829,9955,2023-08-12,19.99,paypal,failed
11783,7288,2685,2024-12-10,9.99,credit_card,refunded
11784,3549,75,2023-07-10,199.99,paypal,success
11785,1403,10975,2025-02-27,199.99,paypal,failed
11786,1378,11482,2025-06-18,9.99,credit_card,success
11787,4266,10877,2023-07-16,199.99,credit_card,failed
11788,1190,3834,2024-01-22,9.99,paypal,success
11789,6113,8109,2024-08-26,9.99,paypal,failed
11790,1046,4529,2025-04-02,19.99,credit_card,failed
11791,4677,4493,2025-05-07,199.99,credit_card,refunded
11792,6575,956,2024-01-31,19.99,paypal,success
11793,1649,3682,2023-12-30,199.99,credit_card,refunded
11794,9470,11782,2025-03-11,199.99,paypal,failed
11795,5378,11651,2024-08-17,9.99,credit_card,refunded
11796,4516,12213,2023-07-11,19.99,credit_card,failed
11797,668,7940,2024-05-13,9.99,credit_card,refunded
11798,2157,6231,2024-11-14,199.99,credit_card,success
11799,4351,6129,2025-04-12,199.99,credit_card,refunded
11800,110,13205,2024-06-14,9.99,paypal,refunded
11801,1217,4255,2023-08-25,19.99,credit_card,failed
11802,8683,8525,2024-02-01,199.99,paypal,failed
11803,5961,3396,2025-05-01,19.99,paypal,success
11804,6235,624,2024-09-12,199.99,paypal,refunded
11805,9357,9079,2023-07-09,9.99,credit_card,refunded
11806,2661,8827,2025-02-04,9.99,paypal,refunded
11807,2859,12920,2024-10-27,19.99,paypal,success
11808,8506,2584,2024-01-09,199.99,credit_card,failed
11809,3809,5778,2024-10-26,9.99,credit_card,success
11810,7514,1460,2024-07-31,9.99,paypal,refunded
11811,2869,9927,2025-04-22,9.99,paypal,refunded
11812,9447,9914,2024-05-23,199.99,credit_card,refunded
11813,5580,9052,2024-05-28,9.99,paypal,failed
11814,8459,11339,2024-01-04,199.99,credit_card,refunded
11815,6778,5631,2024-08-07,199.99,paypal,success
11816,2031,5764,2024-08-04,19.99,credit_card,refunded
11817,7844,4731,2024-08-21,9.99,paypal,failed
11818,2720,6851,2025-01-15,9.99,paypal,success
11819,9826,7878,2023-08-14,9.99,credit_card,failed
11820,7780,3795,2023-07-30,9.99,credit_card,refunded
11821,7432,5262,2023-08-21,19.99,credit_card,refunded
11822,4797,14840,2025-04-03,19.99,credit_card,failed
11823,2913,6777,2023-08-20,199.99,paypal,failed
11824,5598,10456,2024-06-26,199.99,credit_card,failed
11825,5767,8381,2023-12-14,19.99,credit_card,refunded
11826,8005,4993,2025-03-24,199.99,credit_card,failed
11827,299,9121,2024-02-27,199.99,credit_card,refunded
11828,2770,12244,2024-10-31,199.99,credit_card,failed
11829,6770,12241,2024-03-23,19.99,credit_card,success
11830,6474,3660,2023-08-18,9.99,paypal,success
11831,5614,2783,2023-12-06,9.99,paypal,refunded
11832,6564,9163,2025-04-30,199.99,paypal,refunded
11833,1196,5826,2024-06-01,9.99,paypal,refunded
11834,8296,3929,2025-04-03,19.99,credit_card,refunded
11835,3744,3562,2023-11-06,19.99,paypal,failed
11836,2529,3044,2024-04-03,9.99,credit_card,success
11837,5637,10925,2024-06-28,19.99,credit_card,refunded
11838,4219,1314,2023-12-19,9.99,credit_card,refunded
11839,8599,11222,2025-04-06,199.99,paypal,success
11840,823,14110,2024-10-19,199.99,credit_card,success
11841,6584,11679,2024-11-29,19.99,credit_card,refunded
11842,9555,3128,2024-06-04,9.99,credit_card,success
11843,138,4009,2024-01-22,19.99,credit_card,refunded
11844,4317,1125,2024-04-12,199.99,credit_card,refunded
11845,5645,12499,2024-04-13,199.99,paypal,failed
11846,6983,3058,2024-08-01,9.99,paypal,refunded
11847,2707,10115,2023-12-11,19.99,paypal,success
11848,2779,8668,2025-03-24,9.99,paypal,failed
11849,229,8283,2025-06-17,199.99,credit_card,refunded
11850,7960,13868,2024-01-12,19.99,paypal,refunded
11851,539,9679,2024-08-13,9.99,paypal,refunded
11852,6368,5748,2024-12-21,19.99,paypal,success
11853,1549,14509,2024-03-18,19.99,credit_card,failed
11854,6397,11448,2023-10-16,199.99,credit_card,failed
11855,7492,11597,2023-09-28,19.99,credit_card,refunded
11856,9264,2573,2025-05-01,199.99,credit_card,success
11857,8275,10303,2025-03-19,9.99,paypal,refunded
11858,7034,1358,2024-03-25,9.99,credit_card,refunded
11859,8989,13168,2025-05-31,19.99,credit_card,refunded
11860,3126,12565,2024-04-19,199.99,credit_card,success
11861,8017,13908,2023-10-06,19.99,credit_card,failed
11862,756,14027,2024-05-25,199.99,paypal,failed
11863,6666,7160,2024-03-07,19.99,paypal,failed
11864,7587,11600,2025-06-06,19.99,credit_card,failed
11865,8971,11654,2025-03-14,199.99,credit_card,refunded
11866,3162,2669,2024-08-15,19.99,credit_card,success
11867,3453,8119,2023-07-16,19.99,credit_card,refunded
11868,2438,9139,2024-12-04,199.99,credit_card,refunded
11869,4285,7723,2025-03-15,9.99,paypal,refunded
11870,4345,13197,2025-01-05,9.99,paypal,success
11871,8070,4025,2024-03-30,19.99,paypal,success
11872,7641,13534,2024-04-22,19.99,credit_card,refunded
11873,5308,13777,2023-10-24,19.99,paypal,failed
11874,9752,122,2023-07-19,199.99,paypal,failed
11875,3472,5342,2025-03-17,9.99,paypal,success
11876,783,4996,2025-04-04,19.99,credit_card,failed
11877,8230,11059,2024-10-03,199.99,paypal,refunded
11878,1828,4777,2024-02-12,199.99,paypal,refunded
11879,2007,2189,2024-03-02,199.99,credit_card,success
11880,8506,2584,2024-01-09,199.99,paypal,failed
11881,9311,3363,2025-04-11,9.99,paypal,failed
11882,472,423,2023-08-21,19.99,credit_card,failed
11883,7392,2622,2024-05-20,199.99,credit_card,refunded
11884,8537,11380,2023-11-27,19.99,paypal,failed
11885,3870,12444,2024-03-17,199.99,credit_card,refunded
11886,1676,348,2024-02-23,19.99,paypal,success
11887,5681,8036,2025-01-03,199.99,paypal,refunded
11888,9783,929,2025-04-03,19.99,paypal,refunded
11889,1042,5816,2024-07-22,9.99,paypal,failed
11890,5806,1023,2024-09-03,19.99,credit_card,failed
11891,4104,4021,2024-03-08,199.99,paypal,refunded
11892,4932,7731,2023-11-07,19.99,credit_card,success
11893,8118,10017,2023-09-15,9.99,paypal,refunded
11894,7462,12520,2023-08-02,19.99,paypal,failed
11895,7858,11300,2024-03-21,199.99,credit_card,refunded
11896,6228,1688,2024-05-01,199.99,paypal,refunded
11897,6874,5864,2024-09-07,9.99,credit_card,refunded
11898,4497,14403,2023-12-11,19.99,credit_card,refunded
11899,1439,3571,2024-07-17,19.99,paypal,refunded
11900,8882,8877,2025-04-29,19.99,credit_card,refunded
11901,7400,5945,2023-08-09,9.99,credit_card,failed
11902,5509,13182,2024-07-18,9.99,credit_card,refunded
11903,6725,5947,2024-07-19,199.99,credit_card,success
11904,6371,5647,2025-05-29,19.99,paypal,failed
11905,3757,8891,2023-07-14,199.99,credit_card,refunded
11906,7619,1931,2025-04-22,19.99,paypal,success
11907,8671,13226,2024-05-26,9.99,credit_card,refunded
11908,9103,66,2025-04-12,199.99,credit_card,refunded
11909,285,10227,2023-07-28,19.99,credit_card,success
11910,4477,13572,2024-10-29,19.99,paypal,failed
11911,9748,8895,2024-03-22,19.99,credit_card,success
11912,4226,11137,2024-08-29,9.99,credit_card,failed
11913,3612,10218,2025-02-25,9.99,credit_card,failed
11914,8968,5577,2024-01-27,9.99,paypal,success
11915,3016,12774,2025-06-13,199.99,paypal,success
11916,1207,2582,2025-04-26,19.99,paypal,failed
11917,5518,6483,2024-11-01,9.99,credit_card,failed
11918,7513,1418,2025-03-02,19.99,credit_card,refunded
11919,4469,3984,2024-12-05,19.99,credit_card,success
11920,583,10893,2024-01-08,199.99,credit_card,failed
11921,4559,3790,2024-08-25,9.99,paypal,failed
11922,3162,4517,2025-01-13,9.99,paypal,failed
11923,4632,10158,2024-06-07,19.99,credit_card,success
11924,7554,1524,2024-10-14,9.99,paypal,success
11925,432,8329,2024-01-05,19.99,credit_card,success
11926,7737,13978,2025-06-28,199.99,paypal,success
11927,820,12767,2023-08-15,9.99,paypal,refunded
11928,7130,8779,2023-07-24,199.99,credit_card,refunded
11929,1164,2546,2024-02-20,9.99,paypal,refunded
11930,9168,9837,2024-06-25,199.99,paypal,failed
11931,2383,5801,2023-08-01,19.99,paypal,failed
11932,7072,12595,2023-11-05,199.99,paypal,failed
11933,6380,12223,2025-02-13,19.99,credit_card,refunded
11934,1182,12974,2023-11-08,19.99,credit_card,refunded
11935,4242,12607,2025-04-03,9.99,credit_card,failed
11936,6111,4989,2023-08-11,199.99,paypal,failed
11937,1641,307,2025-02-20,9.99,paypal,refunded
11938,4027,9770,2024-04-20,199.99,credit_card,refunded
11939,3125,7922,2024-01-03,19.99,paypal,refunded
11940,9472,14540,2025-02-03,199.99,paypal,failed
11941,5767,13081,2024-12-07,199.99,paypal,failed
11942,9786,12367,2023-09-30,9.99,paypal,failed
11943,3612,9925,2024-06-03,9.99,paypal,success
11944,9472,508,2024-04-24,19.99,paypal,refunded
11945,3395,388,2025-03-03,199.99,credit_card,refunded
11946,6554,6069,2025-02-12,199.99,paypal,refunded
11947,7274,4763,2025-02-28,199.99,paypal,failed
11948,4019,13436,2024-12-04,199.99,credit_card,failed
11949,3800,7078,2024-12-24,9.99,paypal,failed
11950,5747,11146,2024-08-28,9.99,paypal,success
11951,6705,10089,2023-11-08,9.99,paypal,success
11952,4047,13577,2023-08-04,19.99,paypal,success
11953,4157,8818,2024-04-02,9.99,credit_card,success
11954,5407,12082,2023-10-18,19.99,credit_card,success
11955,9524,10974,2023-11-20,9.99,credit_card,success
11956,7440,8060,2025-03-10,9.99,credit_card,refunded
11957,8159,14684,2024-12-17,19.99,paypal,refunded
11958,6345,2287,2024-05-12,19.99,paypal,failed
11959,8703,10791,2023-11-23,9.99,paypal,success
11960,101,2768,2024-05-14,199.99,credit_card,failed
11961,1940,10540,2025-02-27,19.99,paypal,failed
11962,533,930,2024-04-30,19.99,credit_card,failed
11963,2760,7724,2023-12-01,9.99,credit_card,success
11964,4183,14263,2025-06-06,19.99,paypal,refunded
11965,4217,11402,2024-09-26,9.99,credit_card,refunded
11966,3522,2325,2023-12-21,19.99,paypal,refunded
11967,8562,2547,2023-10-27,9.99,credit_card,refunded
11968,5109,1201,2024-12-22,19.99,credit_card,failed
11969,2839,450,2024-09-29,9.99,paypal,failed
11970,4898,8842,2023-07-27,19.99,paypal,failed
11971,2309,11028,2024-01-07,9.99,credit_card,refunded
11972,5119,12887,2025-07-02,199.99,paypal,refunded
11973,3736,3857,2023-12-04,199.99,paypal,failed
11974,1370,5130,2024-05-06,9.99,paypal,failed
11975,8498,14782,2023-12-05,19.99,paypal,failed
11976,4044,1830,2024-05-13,19.99,paypal,success
11977,8659,8689,2023-11-26,9.99,credit_card,failed
11978,6464,13047,2023-07-30,199.99,paypal,failed
11979,3164,13351,2024-10-30,9.99,credit_card,failed
11980,4762,10821,2023-11-09,9.99,credit_card,success
11981,9238,11342,2024-11-19,19.99,credit_card,success
11982,1161,12528,2024-10-15,19.99,credit_card,refunded
11983,5937,5212,2024-01-12,19.99,paypal,success
11984,5025,13669,2023-08-07,19.99,credit_card,success
11985,2202,3098,2025-02-09,199.99,credit_card,failed
11986,3070,12587,2025-05-22,9.99,paypal,success
11987,8786,13106,2024-02-18,9.99,paypal,refunded
11988,7809,9885,2024-02-21,9.99,credit_card,failed
11989,6859,8961,2024-11-04,9.99,paypal,success
11990,6420,7033,2024-07-13,199.99,credit_card,failed
11991,143,12,2023-10-09,19.99,paypal,failed
11992,1545,3845,2024-06-28,19.99,credit_card,failed
11993,3508,5655,2023-10-13,19.99,paypal,failed
11994,6106,11357,2024-11-16,19.99,credit_card,success
11995,4769,2694,2023-10-04,199.99,paypal,refunded
11996,8876,838,2025-06-23,9.99,credit_card,failed
11997,5751,13488,2024-01-19,9.99,credit_card,failed
11998,7040,3592,2024-05-25,199.99,paypal,failed
11999,4789,7618,2025-03-05,19.99,credit_card,failed
12000,8085,982,2023-12-05,9.99,credit_card,failed
12001,9736,3893,2025-04-23,9.99,credit_card,refunded
12002,9497,8323,2024-08-26,9.99,credit_card,success
12003,7497,8712,2024-10-01,19.99,credit_card,failed
12004,1392,7096,2025-07-03,199.99,paypal,failed
12005,3879,2578,2025-02-28,199.99,credit_card,success
12006,882,10145,2023-08-24,9.99,paypal,failed
12007,1369,5335,2023-08-23,19.99,credit_card,failed
12008,4381,12266,2024-09-29,199.99,paypal,refunded
12009,1693,13369,2024-06-27,19.99,credit_card,success
12010,1342,12069,2024-09-18,9.99,paypal,failed
12011,1812,9944,2025-01-24,199.99,credit_card,failed
12012,8173,14902,2024-02-25,199.99,paypal,success
12013,7240,12459,2023-10-10,9.99,credit_card,success
12014,5175,4901,2025-01-03,199.99,credit_card,success
12015,7519,86,2023-12-23,199.99,credit_card,refunded
12016,4813,12063,2024-04-19,199.99,credit_card,refunded
12017,4007,744,2024-12-31,199.99,paypal,refunded
12018,3391,6336,2023-10-13,9.99,paypal,refunded
12019,9521,2713,2024-09-03,9.99,credit_card,refunded
12020,824,14448,2024-10-18,19.99,credit_card,success
12021,808,7309,2024-01-30,199.99,paypal,failed
12022,2593,8795,2023-08-30,199.99,paypal,success
12023,4548,417,2025-05-21,199.99,credit_card,failed
12024,4044,1830,2024-05-13,19.99,paypal,success
12025,7091,3757,2023-07-28,19.99,paypal,refunded
12026,9447,9403,2023-08-10,19.99,paypal,refunded
12027,9328,469,2024-01-07,19.99,paypal,failed
12028,1074,11767,2023-10-17,199.99,paypal,failed
12029,4173,4774,2023-08-13,199.99,credit_card,failed
12030,3662,12188,2024-09-28,9.99,credit_card,refunded
12031,1378,11482,2025-06-18,9.99,credit_card,failed
12032,43,8021,2024-01-19,19.99,paypal,failed
12033,7124,10249,2025-03-17,199.99,paypal,success
12034,4289,8137,2024-10-09,199.99,paypal,refunded
12035,6416,6054,2023-12-30,9.99,paypal,success
12036,1368,4865,2024-08-14,9.99,paypal,refunded
12037,9256,1588,2024-11-17,199.99,credit_card,refunded
12038,6057,12048,2024-05-12,199.99,paypal,failed
12039,3969,13242,2023-07-22,199.99,paypal,failed
12040,8865,8254,2024-01-03,199.99,credit_card,refunded
12041,3299,13086,2024-07-19,19.99,paypal,refunded
12042,5567,2536,2025-03-01,199.99,credit_card,failed
12043,3967,10252,2023-10-22,9.99,credit_card,success
12044,8250,14144,2024-06-20,9.99,paypal,success
12045,9609,13029,2024-03-08,199.99,paypal,failed
12046,9512,2436,2024-10-15,9.99,paypal,refunded
12047,4564,1689,2024-03-11,199.99,paypal,refunded
12048,1732,10843,2024-10-06,199.99,paypal,success
12049,6901,3207,2025-02-03,199.99,paypal,failed
12050,2220,13960,2024-07-11,19.99,credit_card,refunded
12051,5091,11531,2025-04-20,19.99,paypal,failed
12052,5757,13976,2025-06-08,9.99,credit_card,refunded
12053,1478,585,2023-12-10,9.99,paypal,refunded
12054,1287,1195,2025-03-20,19.99,paypal,success
12055,877,4829,2023-11-15,19.99,paypal,success
12056,7965,8054,2024-10-09,19.99,credit_card,refunded
12057,2656,6732,2024-11-19,9.99,paypal,failed
12058,5356,11771,2024-03-11,19.99,credit_card,refunded
12059,5293,1039,2025-06-12,199.99,paypal,failed
12060,2090,3172,2025-04-17,199.99,paypal,failed
12061,255,6215,2024-08-26,19.99,credit_card,failed
12062,45,7648,2025-01-27,9.99,credit_card,refunded
12063,3581,6400,2024-11-23,199.99,paypal,refunded
12064,4101,352,2024-08-08,19.99,credit_card,success
12065,5231,2653,2025-03-09,9.99,credit_card,failed
12066,9793,10132,2025-06-02,199.99,credit_card,failed
12067,9844,13268,2023-09-18,9.99,credit_card,success
12068,3209,2365,2024-05-27,9.99,credit_card,failed
12069,2480,13065,2025-03-17,19.99,credit_card,success
12070,8034,9173,2024-10-23,19.99,credit_card,success
12071,3845,4770,2024-03-29,199.99,paypal,success
12072,3854,10426,2024-10-04,9.99,paypal,failed
12073,3040,6270,2024-02-20,199.99,credit_card,refunded
12074,6057,5021,2023-08-13,9.99,credit_card,refunded
12075,302,9117,2024-08-18,199.99,paypal,failed
12076,2001,11003,2024-11-21,19.99,paypal,failed
12077,3868,4889,2024-09-21,199.99,paypal,failed
12078,1569,5619,2024-07-23,9.99,paypal,refunded
12079,6247,12225,2025-04-17,199.99,credit_card,success
12080,6030,797,2023-09-29,199.99,paypal,refunded
12081,8336,8585,2023-12-09,19.99,paypal,refunded
12082,9184,12137,2023-07-12,9.99,paypal,success
12083,4569,14028,2024-12-03,199.99,credit_card,refunded
12084,6576,1886,2024-10-25,19.99,credit_card,success
12085,4756,8676,2024-09-20,199.99,paypal,failed
12086,3415,14986,2024-08-19,199.99,credit_card,success
12087,5790,3714,2024-03-06,199.99,paypal,failed
12088,8951,14949,2024-03-23,199.99,paypal,refunded
12089,4279,577,2024-06-03,19.99,credit_card,failed
12090,2199,4089,2023-09-01,199.99,paypal,success
12091,1761,3431,2023-12-29,9.99,credit_card,refunded
12092,8981,1706,2025-04-28,9.99,paypal,failed
12093,5197,2796,2024-11-24,199.99,paypal,success
12094,2739,14988,2024-06-12,199.99,paypal,success
12095,9468,10381,2023-09-17,19.99,credit_card,success
12096,4941,11621,2024-03-10,199.99,credit_card,failed
12097,9740,5285,2025-01-02,199.99,credit_card,refunded
12098,8777,13878,2024-12-16,19.99,paypal,refunded
12099,9407,6922,2025-04-16,199.99,credit_card,success
12100,6841,14164,2023-11-15,199.99,paypal,success
12101,7580,11281,2023-08-11,9.99,paypal,refunded
12102,468,12806,2025-05-03,9.99,credit_card,success
